INPUT_TABLE
Variable ID
SubsectorLogit

region,supplysector,subsector,logit.year.fillout,logit.exponent
South Asia,water_td_elec_W,Indus,1975,-6
South Asia,water_td_ind_W,Indus,1975,-6
South Asia,water_td_elec_C,Indus,1975,-6
South Asia,water_td_an_W,Indus,1975,-6
South Asia,water_td_irr_FarahrudR_C,Farahrud,1975,-6
South Asia,water_td_dom_W,Farahrud,1975,-6
South Asia,water_td_an_W,Farahrud,1975,-6
South Asia,water_td_an_C,Farahrud,1975,-6
South Asia,water_td_pri_W,Farahrud,1975,-6
South Asia,water_td_pri_C,Farahrud,1975,-6
South Asia,water_td_dom_C,Farahrud,1975,-6
South Asia,water_td_ind_C,Farahrud,1975,-6
South Asia,water_td_irr_FarahrudR_W,Farahrud,1975,-6
South Asia,water_td_ind_W,Farahrud,1975,-6
South Asia,water_td_elec_W,Farahrud,1975,-6
South Asia,water_td_elec_C,Farahrud,1975,-6
South Asia,water_td_an_W,Helmand,1975,-6
South Asia,water_td_pri_C,Helmand,1975,-6
South Asia,water_td_irr_Helmand_C,Helmand,1975,-6
South Asia,water_td_an_C,Helmand,1975,-6
South Asia,water_td_elec_W,Helmand,1975,-6
South Asia,water_td_ind_W,Helmand,1975,-6
South Asia,water_td_irr_Helmand_W,Helmand,1975,-6
South Asia,water_td_ind_C,Helmand,1975,-6
South Asia,water_td_pri_W,Helmand,1975,-6
South Asia,water_td_elec_C,Helmand,1975,-6
South Asia,water_td_dom_C,Helmand,1975,-6
South Asia,water_td_dom_W,Helmand,1975,-6
South Asia,water_td_an_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_dom_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_irr_HamuMashR_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_elec_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_ind_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_pri_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_pri_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_ind_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_dom_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_an_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_irr_HamuMashR_C,Hamun-i-Mashkel,1975,-6
South Asia,water_td_elec_W,Hamun-i-Mashkel,1975,-6
South Asia,water_td_ind_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_ind_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_pri_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_irr_GangesR_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_irr_GangesR_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_dom_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_elec_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_an_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_dom_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_elec_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_pri_W,Ganges-Bramaputra,1975,-6
South Asia,water_td_an_C,Ganges-Bramaputra,1975,-6
South Asia,water_td_pri_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_an_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_ind_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_elec_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_ind_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_dom_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_pri_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_irr_BengalBay_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_an_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_dom_C,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_elec_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_irr_BengalBay_W,Bay of Bengal-North East Coast,1975,-6
South Asia,water_td_dom_W,Sri Lanka,1975,-6
South Asia,water_td_pri_C,Sri Lanka,1975,-6
South Asia,water_td_elec_C,Sri Lanka,1975,-6
South Asia,water_td_an_C,Sri Lanka,1975,-6
South Asia,water_td_ind_W,Sri Lanka,1975,-6
South Asia,water_td_irr_SriLanka_C,Sri Lanka,1975,-6
South Asia,water_td_ind_C,Sri Lanka,1975,-6
South Asia,water_td_pri_W,Sri Lanka,1975,-6
South Asia,water_td_an_W,Sri Lanka,1975,-6
South Asia,water_td_dom_C,Sri Lanka,1975,-6
South Asia,water_td_irr_SriLanka_W,Sri Lanka,1975,-6
South Asia,water_td_elec_W,Sri Lanka,1975,-6
South Korea,water_td_pri_W,North and South Korea,1975,-6
South Korea,water_td_irr_Korea_C,North and South Korea,1975,-6
South Korea,water_td_ind_W,North and South Korea,1975,-6
South Korea,water_td_pri_C,North and South Korea,1975,-6
South Korea,water_td_ind_C,North and South Korea,1975,-6
South Korea,water_td_dom_W,North and South Korea,1975,-6
South Korea,water_td_an_C,North and South Korea,1975,-6
South Korea,water_td_elec_W,North and South Korea,1975,-6
South Korea,water_td_irr_Korea_W,North and South Korea,1975,-6
South Korea,water_td_an_W,North and South Korea,1975,-6
South Korea,water_td_dom_C,North and South Korea,1975,-6
South Korea,water_td_elec_C,North and South Korea,1975,-6
Southeast Asia,water_td_pri_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_ind_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_pri_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_an_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_ind_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_an_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_elec_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_irr_RusCstSE_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_irr_RusCstSE_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_dom_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_dom_W,Russia-South East Coast,1975,-6
Southeast Asia,water_td_elec_C,Russia-South East Coast,1975,-6
Southeast Asia,water_td_irr_Korea_C,North and South Korea,1975,-6
Southeast Asia,water_td_an_W,North and South Korea,1975,-6
Southeast Asia,water_td_elec_W,North and South Korea,1975,-6
Southeast Asia,water_td_dom_W,North and South Korea,1975,-6
Southeast Asia,water_td_ind_C,North and South Korea,1975,-6
Southeast Asia,water_td_dom_C,North and South Korea,1975,-6
Southeast Asia,water_td_elec_C,North and South Korea,1975,-6
Southeast Asia,water_td_irr_Korea_W,North and South Korea,1975,-6
Southeast Asia,water_td_an_C,North and South Korea,1975,-6
Southeast Asia,water_td_pri_C,North and South Korea,1975,-6
Southeast Asia,water_td_pri_W,North and South Korea,1975,-6
Southeast Asia,water_td_ind_W,North and South Korea,1975,-6
Southeast Asia,water_td_dom_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_pri_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_ind_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_irr_BoHai_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_an_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_ind_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_elec_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_irr_BoHai_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_an_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_elec_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_pri_W,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_dom_C,Bo Hai-Korean Bay-North Coast,1975,-6
Southeast Asia,water_td_pri_W,Xun Jiang,1975,-6
Southeast Asia,water_td_an_W,Xun Jiang,1975,-6
Southeast Asia,water_td_ind_C,Xun Jiang,1975,-6
Southeast Asia,water_td_irr_XunJiang_C,Xun Jiang,1975,-6
Southeast Asia,water_td_elec_W,Xun Jiang,1975,-6
Southeast Asia,water_td_pri_C,Xun Jiang,1975,-6
Southeast Asia,water_td_dom_W,Xun Jiang,1975,-6
Southeast Asia,water_td_ind_W,Xun Jiang,1975,-6
Southeast Asia,water_td_an_C,Xun Jiang,1975,-6
Southeast Asia,water_td_elec_C,Xun Jiang,1975,-6
Southeast Asia,water_td_dom_C,Xun Jiang,1975,-6
Southeast Asia,water_td_irr_XunJiang_W,Xun Jiang,1975,-6
Southeast Asia,water_td_elec_W,Hong-Red River,1975,-6
Southeast Asia,water_td_irr_Hong_C,Hong-Red River,1975,-6
Southeast Asia,water_td_an_C,Hong-Red River,1975,-6
Southeast Asia,water_td_an_W,Hong-Red River,1975,-6
Southeast Asia,water_td_elec_C,Hong-Red River,1975,-6
Southeast Asia,water_td_dom_C,Hong-Red River,1975,-6
Southeast Asia,water_td_irr_Hong_W,Hong-Red River,1975,-6
Southeast Asia,water_td_pri_C,Hong-Red River,1975,-6
Southeast Asia,water_td_dom_W,Hong-Red River,1975,-6
Southeast Asia,water_td_ind_C,Hong-Red River,1975,-6
Southeast Asia,water_td_pri_W,Hong-Red River,1975,-6
Southeast Asia,water_td_ind_W,Hong-Red River,1975,-6
Southeast Asia,water_td_irr_GangesR_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_pri_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_ind_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_an_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_an_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_elec_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_pri_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_dom_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_elec_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_irr_GangesR_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_ind_C,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_dom_W,Ganges-Bramaputra,1975,-6
Southeast Asia,water_td_irr_SChinaSea_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_pri_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_an_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_elec_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_elec_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_pri_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_ind_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_ind_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_irr_SChinaSea_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_dom_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_an_W,South China Sea Coast,1975,-6
Southeast Asia,water_td_dom_C,South China Sea Coast,1975,-6
Southeast Asia,water_td_dom_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_ind_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_ind_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_irr_BengalBay_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_pri_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_irr_BengalBay_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_dom_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_elec_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_elec_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_pri_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_an_C,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_an_W,Bay of Bengal-North East Coast,1975,-6
Southeast Asia,water_td_dom_C,Philippines,1975,-6
Southeast Asia,water_td_dom_W,Philippines,1975,-6
Southeast Asia,water_td_ind_C,Philippines,1975,-6
Southeast Asia,water_td_pri_C,Philippines,1975,-6
Southeast Asia,water_td_ind_W,Philippines,1975,-6
Southeast Asia,water_td_irr_Phlppns_C,Philippines,1975,-6
Southeast Asia,water_td_an_C,Philippines,1975,-6
Southeast Asia,water_td_irr_Phlppns_W,Philippines,1975,-6
Southeast Asia,water_td_elec_W,Philippines,1975,-6
Southeast Asia,water_td_pri_W,Philippines,1975,-6
Southeast Asia,water_td_elec_C,Philippines,1975,-6
Southeast Asia,water_td_an_W,Philippines,1975,-6
Southeast Asia,water_td_dom_W,Mekong,1975,-6
Southeast Asia,water_td_an_C,Mekong,1975,-6
Southeast Asia,water_td_ind_W,Mekong,1975,-6
Southeast Asia,water_td_an_W,Mekong,1975,-6
Southeast Asia,water_td_pri_C,Mekong,1975,-6
Southeast Asia,water_td_elec_W,Mekong,1975,-6
Southeast Asia,water_td_irr_Mekong_W,Mekong,1975,-6
Southeast Asia,water_td_irr_Mekong_C,Mekong,1975,-6
Southeast Asia,water_td_elec_C,Mekong,1975,-6
Southeast Asia,water_td_pri_W,Mekong,1975,-6
Southeast Asia,water_td_ind_C,Mekong,1975,-6
Southeast Asia,water_td_dom_C,Mekong,1975,-6
Southeast Asia,water_td_irr_VietnamCst_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_elec_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_dom_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_pri_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_an_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_an_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_ind_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_elec_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_ind_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_irr_VietnamCst_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_pri_C,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_dom_W,Viet Nam-Coast,1975,-6
Southeast Asia,water_td_dom_C,Salween,1975,-6
Southeast Asia,water_td_an_C,Salween,1975,-6
Southeast Asia,water_td_dom_W,Salween,1975,-6
Southeast Asia,water_td_irr_Salween_W,Salween,1975,-6
Southeast Asia,water_td_elec_C,Salween,1975,-6
Southeast Asia,water_td_irr_Salween_C,Salween,1975,-6
Southeast Asia,water_td_ind_W,Salween,1975,-6
Southeast Asia,water_td_pri_W,Salween,1975,-6
Southeast Asia,water_td_elec_W,Salween,1975,-6
Southeast Asia,water_td_ind_C,Salween,1975,-6
Southeast Asia,water_td_an_W,Salween,1975,-6
Southeast Asia,water_td_pri_C,Salween,1975,-6
Southeast Asia,water_td_pri_W,Irrawaddy,1975,-6
Southeast Asia,water_td_dom_C,Irrawaddy,1975,-6
Southeast Asia,water_td_ind_C,Irrawaddy,1975,-6
Southeast Asia,water_td_dom_W,Irrawaddy,1975,-6
Southeast Asia,water_td_elec_C,Irrawaddy,1975,-6
Southeast Asia,water_td_ind_W,Irrawaddy,1975,-6
Southeast Asia,water_td_irr_IrrawaddyR_C,Irrawaddy,1975,-6
Southeast Asia,water_td_irr_IrrawaddyR_W,Irrawaddy,1975,-6
Southeast Asia,water_td_pri_C,Irrawaddy,1975,-6
Southeast Asia,water_td_an_W,Irrawaddy,1975,-6
Southeast Asia,water_td_elec_W,Irrawaddy,1975,-6
Southeast Asia,water_td_an_C,Irrawaddy,1975,-6
Southeast Asia,water_td_ind_W,Sittang,1975,-6
Southeast Asia,water_td_an_W,Sittang,1975,-6
Southeast Asia,water_td_ind_C,Sittang,1975,-6
Southeast Asia,water_td_dom_C,Sittang,1975,-6
Southeast Asia,water_td_irr_SittaungR_C,Sittang,1975,-6
Southeast Asia,water_td_an_C,Sittang,1975,-6
Southeast Asia,water_td_dom_W,Sittang,1975,-6
Southeast Asia,water_td_pri_W,Sittang,1975,-6
Southeast Asia,water_td_irr_SittaungR_W,Sittang,1975,-6
Southeast Asia,water_td_pri_C,Sittang,1975,-6
Southeast Asia,water_td_elec_W,Sittang,1975,-6
Southeast Asia,water_td_elec_C,Sittang,1975,-6
Southeast Asia,water_td_irr_MalaysiaP_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_elec_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_dom_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_pri_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_an_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_irr_MalaysiaP_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_elec_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_an_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_dom_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_ind_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_pri_W,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_ind_C,Peninsula Malaysia,1975,-6
Southeast Asia,water_td_pri_W,Chao Phraya,1975,-6
Southeast Asia,water_td_dom_W,Chao Phraya,1975,-6
Southeast Asia,water_td_an_C,Chao Phraya,1975,-6
Southeast Asia,water_td_irr_ChaoPhrR_W,Chao Phraya,1975,-6
Southeast Asia,water_td_elec_W,Chao Phraya,1975,-6
Southeast Asia,water_td_elec_C,Chao Phraya,1975,-6
Southeast Asia,water_td_pri_C,Chao Phraya,1975,-6
Southeast Asia,water_td_irr_ChaoPhrR_C,Chao Phraya,1975,-6
Southeast Asia,water_td_an_W,Chao Phraya,1975,-6
Southeast Asia,water_td_ind_W,Chao Phraya,1975,-6
Southeast Asia,water_td_ind_C,Chao Phraya,1975,-6
Southeast Asia,water_td_dom_C,Chao Phraya,1975,-6
Southeast Asia,water_td_ind_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_dom_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_pri_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_pri_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_an_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_irr_ThaiGulf_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_an_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_elec_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_elec_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_irr_ThaiGulf_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_dom_C,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_ind_W,Gulf of Thailand Coast,1975,-6
Southeast Asia,water_td_irr_IdnE_W,Palau and East Indonesia,1975,-6
Southeast Asia,water_td_irr_IdnE_C,Palau and East Indonesia,1975,-6
Southeast Asia,water_td_dom_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_ind_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_an_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_irr_BorneoCstN_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_dom_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_pri_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_pri_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_elec_W,North Borneo Coast,1975,-6
Southeast Asia,water_td_irr_BorneoCstN_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_ind_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_elec_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_an_C,North Borneo Coast,1975,-6
Southeast Asia,water_td_pri_W,Kalimantan,1975,-6
Southeast Asia,water_td_an_W,Kalimantan,1975,-6
Southeast Asia,water_td_dom_C,Kalimantan,1975,-6
Southeast Asia,water_td_pri_C,Kalimantan,1975,-6
Southeast Asia,water_td_irr_Kalimantan_C,Kalimantan,1975,-6
Southeast Asia,water_td_an_C,Kalimantan,1975,-6
Southeast Asia,water_td_elec_W,Kalimantan,1975,-6
Southeast Asia,water_td_elec_C,Kalimantan,1975,-6
Southeast Asia,water_td_ind_W,Kalimantan,1975,-6
Southeast Asia,water_td_irr_Kalimantan_W,Kalimantan,1975,-6
Southeast Asia,water_td_dom_W,Kalimantan,1975,-6
Southeast Asia,water_td_ind_C,Kalimantan,1975,-6
Southeast Asia,water_td_elec_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_pri_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_pri_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_ind_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_an_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_ind_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_an_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_elec_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_dom_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_irr_IrianJaya_C,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_dom_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_irr_IrianJaya_W,Irian Jaya Coast,1975,-6
Southeast Asia,water_td_dom_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_ind_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_irr_PapuaCst_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_pri_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_irr_PapuaCst_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_ind_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_pri_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_dom_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_elec_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_an_C,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_an_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_elec_W,Papua New Guinea Coast,1975,-6
Southeast Asia,water_td_elec_C,Java-Timor,1975,-6
Southeast Asia,water_td_dom_C,Java-Timor,1975,-6
Southeast Asia,water_td_ind_C,Java-Timor,1975,-6
Southeast Asia,water_td_irr_JavaTimor_C,Java-Timor,1975,-6
Southeast Asia,water_td_elec_W,Java-Timor,1975,-6
Southeast Asia,water_td_an_C,Java-Timor,1975,-6
Southeast Asia,water_td_dom_W,Java-Timor,1975,-6
Southeast Asia,water_td_pri_W,Java-Timor,1975,-6
Southeast Asia,water_td_irr_JavaTimor_W,Java-Timor,1975,-6
Southeast Asia,water_td_pri_C,Java-Timor,1975,-6
Southeast Asia,water_td_ind_W,Java-Timor,1975,-6
Southeast Asia,water_td_an_W,Java-Timor,1975,-6
Southeast Asia,water_td_pri_W,Solomon Islands,1975,-6
Southeast Asia,water_td_ind_W,Solomon Islands,1975,-6
Southeast Asia,water_td_pri_C,Solomon Islands,1975,-6
Southeast Asia,water_td_dom_W,Solomon Islands,1975,-6
Southeast Asia,water_td_an_W,Solomon Islands,1975,-6
Southeast Asia,water_td_an_C,Solomon Islands,1975,-6
Southeast Asia,water_td_dom_C,Solomon Islands,1975,-6
Southeast Asia,water_td_elec_W,Solomon Islands,1975,-6
Southeast Asia,water_td_elec_C,Solomon Islands,1975,-6
Southeast Asia,water_td_ind_C,Solomon Islands,1975,-6
Southeast Asia,water_td_irr_SepikR_C,Sepik,1975,-6
Southeast Asia,water_td_elec_C,Sepik,1975,-6
